1	0
0.947664043757056	0.0074093558661793
0.895471536732347	0.01553789003354
0.843565534959769	0.0220092833080288
0.792088309182241	0.0274635511839503
0.741180954897479	0.0326941580514475
0.690983005625053	0.0380935442734277
0.6416320504547	0.0436298886930602
0.5932633569242	0.0490014914680262
0.546009500260453	0.0538206435578081
0.5	0.0577580474040469
0.455360964984973	0.0606225511845512
0.412214747707527	0.0623775774513933
0.370679608950162	0.0631105956936628
0.330869393641142	0.0629779621862884
0.292893218813453	0.0621466613136887
0.256855174522606	0.0607492222866699
0.222854038543029	0.0588606365172512
0.190983005625053	0.0564985121327601
0.161329432054576	0.0536415620799285
0.133974596215561	0.0502578088000742
0.108993475811632	0.0463329207144931
0.0864545423573991	0.0418905937213889
0.0664195735027983	0.0370001241376315
0.0489434837048465	0.0317703139477848
0.0340741737109317	0.0263326151225653
0.0218523992661943	0.0208191707122081
0.0123116594048622	0.0153427802215606
0.00547810463172671	0.00998628248962778
0.00137046524542617	0.00481239755833747
0	0
0.00137046524542617	-0.00308301245700587
0.00547810463172671	-0.0057380809754706
0.0123116594048623	-0.00812888086141762
0.0218523992661944	-0.010279944561818
0.0340741737109317	-0.0122383345025514
0.0489434837048465	-0.0140838115085879
0.0664195735027983	-0.0159192376502893
0.0864545423573991	-0.0178512320123016
0.108993475811632	-0.0199665828188979
0.133974596215561	-0.0223096459112669
0.161329432054576	-0.0248656584050473
0.190983005625053	-0.0275539026191549
0.222854038543029	-0.0302329360708369
0.256855174522606	-0.0327178710014772
0.292893218813452	-0.0348072934910376
0.330869393641142	-0.0363152780638926
0.370679608950163	-0.0371024963837103
0.412214747707527	-0.0370999817931745
0.455360964984973	-0.0363199009547301
0.5	-0.0348497205960873
0.546009500260453	-0.0328292543413279
0.5932633569242	-0.0304138433311007
0.641632050454699	-0.0277308124557714
0.690983005625053	-0.0248397029006772
0.741180954897479	-0.0217089632888279
0.792088309182241	-0.0182222798257104
0.843565534959769	-0.0142264687645057
0.895471536732346	-0.00963135132452713
0.947664043757056	-0.00458182497067926
1	-2.67892086298752e-20
