1	0
0.895471536732347	0.0148540075577571
0.792088309182241	0.0287775523543085
0.690983005625053	0.042842069735114
0.5932633569242	0.0577692052846541
0.5	0.070419675952399
0.412214747707527	0.0789202955181726
0.330869393641142	0.0842661803980136
0.256855174522606	0.0882364086883995
0.190983005625053	0.0909085589642708
0.133974596215561	0.0903084089956211
0.0864545423573991	0.0842265711643786
0.0489434837048465	0.0723111985094177
0.0218523992661943	0.056405944083637
0.00547810463172671	0.0382078785017746
0	0
0.0054781046317266	-0.00431554803328269
0.0218523992661943	-0.0172194444703046
0.0489434837048464	-0.0343558106169207
0.086454542357399	-0.0497584762436417
0.133974596215561	-0.0594448914204386
0.190983005625053	-0.0630752270590523
0.256855174522606	-0.0629648741164187
0.330869393641142	-0.0614625004642744
0.412214747707527	-0.058851517320086
0.5	-0.0534856265053216
0.5932633569242	-0.0440178419853973
0.690983005625053	-0.0316001378239777
0.792088309182241	-0.0194456429947248
0.895471536732346	-0.00922615012294296
1	-8.18485529183522e-24
