1	0
0.895471536732347	0.01553789003354
0.792088309182241	0.0274635511839503
0.690983005625053	0.0380935442734277
0.5932633569242	0.0490014914680262
0.5	0.0577580474040469
0.412214747707527	0.0623775774513933
0.330869393641142	0.0629779621862884
0.256855174522606	0.0607492222866699
0.190983005625053	0.0564985121327601
0.133974596215561	0.0502578088000742
0.0864545423573991	0.0418905937213889
0.0489434837048465	0.0317703139477848
0.0218523992661943	0.0208191707122081
0.00547810463172671	0.00998628248962778
0	0
0.0054781046317266	-0.00573808097547055
0.0218523992661943	-0.010279944561818
0.0489434837048464	-0.0140838115085879
0.086454542357399	-0.0178512320123016
0.133974596215561	-0.0223096459112668
0.190983005625053	-0.0275539026191549
0.256855174522606	-0.0327178710014772
0.330869393641142	-0.0363152780638926
0.412214747707527	-0.0370999817931745
0.5	-0.0348497205960873
0.5932633569242	-0.0304138433311007
0.690983005625053	-0.0248397029006772
0.792088309182241	-0.0182222798257104
0.895471536732346	-0.00963135132452713
1	-2.67892086298752e-20
